,Category,Code,,Case,Text,Coder,Date,Words,% Words,Comment,Variable
,eventos meteorológicos,lluvia,, Meteorología emitió una advertencia naranja por tormentas,"El Instituto Nacional de Meteor ología emitió una advertencia nar anja por tormentas, algunas puntualmente fuertes con lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,38,"3,20%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió una advertencia naranja por tormentas,"El Instituto Nacional de Meteor ología emitió una advertencia nar anja por tormentas, algunas puntualmente fuertes con lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,38,"3,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió una advertencia naranja por tormentas,Ta lindo  el ma pa pi n t o n  a qui en  maldo n a do ubo  mucha tormenta el ectrica,Admin,16/6/2020,22,"1,90%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología mantiene advertencia amarilla para el norte del país,"El Instituto Nacional de Meteor ología pr e vé tormentas, algunas puntualmente fuertes, par a Artigas, River a y Salto.",Admin,16/6/2020,20,"2,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología mantiene advertencia amarilla para el norte del país,"Se esper an tormentas con lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,25,"2,60%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología mantiene advertencia amarilla para el norte del país,"Se esper an tormentas con lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,25,"2,60%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología prevé alternancia de lluvias y buen tiempo para los próximos diez días,? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-alternancia-de-lluvias-y-buen-tiempo-para-los-proximos-diez-dias-uc698022 1 / 1 1,Admin,16/6/2020,23,"2,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología prevé importantes acumulados de lluvias entre jueves y viernes,? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-importantes-acumulados-de-lluvias-entre-jueves-y-viernes-uc704669 1 / 12,Admin,16/6/2020,19,"1,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología prevé importantes acumulados de lluvias entre jueves y viernes,"INUMET, a partir de la madrugada del jue ves se esper a el desarr ollo de tormentas puntualmente fuertes acompañadas de lluviosas en distintas zonas del país.",Admin,16/6/2020,27,"2,10%",,DOCUMENT
,eventos meteorológicos,lluvia,," Meteorología prevé lluvias para el domingo, y no lloverá entre el lunes 20 y el viernes 24",? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-lluvias-para-el-domingo-y-no-llovera-entre-el-lunes-20-y-el-viernes-24-uc692142 1 / 1 1,Admin,16/6/2020,27,"2,80%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología prevé vientos fuertes en zonas costeras hasta la tarde del sábado,"El viernes llo ver á en todo el país, principalmente en la mañana, con temper atur as de entr e  6 y 14 en todo el país.  El sábado el cielo estar á nuboso y algo nuboso con mínimas de entr e 4 y 6º en el sur del país y máximas que ir án desde los 13 y los 12º, mientr as que en el norte, también sin lluvias, las mínimas ser á de entr e 3 y 4º y las máximas van de 13º a 14º.",Admin,16/6/2020,88,"8,10%",,DOCUMENT
,eventos meteorológicos,lluvia,," Meteorología pronostica lluvias para jueves, viernes y sábado en todo el país",? https://www .montevideo.com.uy/Noticias/Meteorologia-pronostica-lluvias-para-jueves-viernes-y-sabado-en-todo-el-pais-uc693573 1 / 1 1,Admin,16/6/2020,22,"2,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología pronostica precipitaciones y tormentas a partir de este martes,? https://www .montevideo.com.uy/Noticias/Meteorologia-pronostica-precipitaciones-y-tormentas-a-partir-de-este-martes-uc704444 1 / 1 1,Admin,16/6/2020,20,"2,70%",,DOCUMENT
,eventos meteorológicos,lluvia,," Meteorología_ Lloverá viernes y sábado, y se esperan precipitaciones el jueves 30 de agosto","El Instituto Uruguayo de Meteor ología emitió un pr onóstico e xtendido par a los pr ó ximos die z días. Según este tr abajo, se esper an lluvias en todo el país entr e el viernes 24 y las primer as hor as del sábado 25. Los acumulados mayor es se r egistr ar án al norte del río Negr o, con valor es de entr e 40 y 50 mm. En el sur, en tanto, se esper an valor es de pr ecipitaciones acumuladas entr e 15 y 20 mm.",Admin,16/6/2020,92,"8,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Metsul anuncia tormentas muy severas y con alto potencial de daños para Uruguay,? https://www .montevideo.com.uy/Noticias/Metsul-anuncia-tormentas-muy-severas-y-con-alto-potencial-de-danos-para-Uruguay-uc696616 1 / 12 L A   T O R M E N T A   N O   E S   S O L O   B R A S I L E Ñ A,Admin,16/6/2020,49,"3,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Metsul anuncia tormentas muy severas y con alto potencial de daños para Uruguay,Lluvias en Montevideo . Foto: Raúl Martínez/EFE,Admin,16/6/2020,7,"0,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Metsul emitió una alerta por tormentas fuertes,? https://www .montevideo.com.uy/Noticias/Metsul-emitio-una-alerta-por-tormentas-fuertes-uc696717 1 / 14,Admin,16/6/2020,16,"1,00%",,DOCUMENT
,eventos meteorológicos,viento,, Metsul emitió una alerta por tormentas fuertes,"Metsul pr e vé tormentas fuertes con r acha de viento con importante potencial de daño, que llegar án a nuestr o país en la tar de de este viernes y se mantendr án hasta el domingo. Inumet r ecomienda a la población estar informada sobr e los pr onósticos meteor ológicos.",Admin,16/6/2020,52,"3,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, Metsul emitió una alerta por tormentas fuertes,"En tanto el INUMET pr e vé un fin de semana de inestabilidad atmosférica con lluvias y tormentas, principalmente el sábado cuando se esper an gr anizos, vientos fuertes, lluvias abundantes y descar gas eléctricas.",Admin,16/6/2020,35,"2,30%",,DOCUMENT
,efectos,destrozos,," Montevideo y Canelones, los más afectados por destrozos del temporal",? https://www .montevideo.com.uy/Noticias/Montevideo-y-Canelones-los-mas-afectados-por-destrozos-del-temporal-uc706210 1 / 12,Admin,16/6/2020,19,"1,50%",,DOCUMENT
,eventos meteorológicos,viento,," Montevideo y Canelones, los más afectados por destrozos del temporal",CANCIONES AL VIENTO,Admin,16/6/2020,3,"0,20%",,DOCUMENT
,efectos,árboles caídos,," Montevideo y Canelones, los más afectados por destrozos del temporal","En ambos departamentos se r egistr ar on árboles caídos, pr oblemas con el tendido eléctrico y algunas voladur as de techos.",Admin,16/6/2020,22,"1,70%",,DOCUMENT
,Actores,Intendencia,," Montevideo y Canelones, los más afectados por destrozos del temporal",Foto: Intendencia de Montevideo https://www .montevideo.com.uy/Noticias/Montevideo-y-Canelones-los-mas-afectados-por-destrozos-del-temporal-uc706210 2 / 12 31.12.2018 14:30,Admin,16/6/2020,28,"2,20%",,DOCUMENT
,eventos meteorológicos,tormenta,," Montevideo y Canelones, los más afectados por destrozos del temporal",Monte video y Canelones fuer on los departamentos más afectados por los vientos y tormentas que afectar on varias zonas del país entr e el sábado 29 y el domingo 30 de diciembr e.,Admin,16/6/2020,34,"2,70%",,DOCUMENT
,efectos,árboles caídos,," Montevideo y Canelones, los más afectados por destrozos del temporal","En todo el país, la Dir ección Nacional de Bomber os debió intervenir en 156 casos: 149 por árboles caídos, 5 por voladur as de techo y dos casos de derrumbes que, sin embar go, no fuer on de gr avedad.",Admin,16/6/2020,41,"3,20%",,DOCUMENT
,eventos meteorológicos,lluvia,," No lloverá entre jueves y viernes, pero se esperan precipitaciones entre sábado 10 y martes 13","El Instituto Uruguayo de Meteor ología emitió un pr onóstico especial par a los pr ó ximos die z días. Según este tr abajo, no se esper an pr ecipitaciones entr e el jue ves 8 y el viernes 9 de no viembr e, per o el sábado 10 e xiste una pr obabilidad media de lluvias escasas al sur y sur oeste del país, con acumulados de entr e 1 y 5 mm. Las lluvias se e xtender án a todo el país entr e el domingo 11 y el martes 13, día en que se esper an los mayor es acumulados.",Admin,16/6/2020,103,"7,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, No se esperan lluvias para el fin de semana largo pero sí bajas en las temperaturas mínimas,? https://www .montevideo.com.uy/Noticias/No-se-esperan-lluvias-para-el-fin-de-semana-largo-pero-si-bajas-en-las-temperaturas-minimas-uc70021 1 1 / 1 1 ¿ Y A   L L E G Ó   L A   P R I M A V E R A ?,Admin,16/6/2020,46,"3,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, No se esperan lluvias para el fin de semana largo pero sí bajas en las temperaturas mínimas,? https://www .montevideo.com.uy/Noticias/No-se-esperan-lluvias-para-el-fin-de-semana-largo-pero-si-bajas-en-las-temperaturas-minimas-uc70021 1 1 / 1 1 ¿ Y A   L L E G Ó   L A   P R I M A V E R A ?,Admin,16/6/2020,46,"3,10%",,DOCUMENT
,eventos meteorológicos,viento,, No se esperan lluvias para el fin de semana largo pero sí bajas en las temperaturas mínimas,"El miér coles 7 la componente pr edominante del viento es del sur con intensidad entr e 20 a 35 km/h, y valor es superior es en la r egión coster a. Dur ante el jue ves 8 de no viembr e los vientos r otar án al nor este con intensidades entr e 10 a 20 km/h, afirmándose del norte el viernes 9 y hasta el sábado 10 de no viembr e.",Admin,16/6/2020,75,"5,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Parte de seis departamentos del norte bajo advertencia amarilla por lluvias,? https://www .montevideo.com.uy/Noticias/Parte-de-seis-departamentos-del-norte-bajo-advertencia-amarilla-por-lluvias-uc701596 1 / 1 1,Admin,16/6/2020,21,"2,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Parte de seis departamentos del norte bajo advertencia amarilla por lluvias,El Instituto Uruguayo de Meteor ología (Inumet) r edujo a advertencia de Nivel Amarillo por tormentas intensas. Las principales localidades afectadas son:,Admin,16/6/2020,22,"2,70%",,DOCUMENT
,eventos meteorológicos,viento,, Persiste advertencia meteorológica por vientos fuertes y persistentes para el sur del río Negro,ESTE FUERTE VIENTO QUE SOPLA https://www .montevideo.com.uy/Noticias/Persiste-advertencia-meteorologica-por-vientos-fuertes-y-persistentes-para-el-sur-del-rio-Negro-uc689 … 2 / 1 1,Admin,16/6/2020,29,"2,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Pronostican lluvias entre la noche del jueves 22 y el sábado 24,? https://www .montevideo.com.uy/Noticias/Pronostican-lluvias-entre-la-noche-del-jueves-22-y-el-sabado-24-uc702518 1 / 1 1,Admin,16/6/2020,22,"2,10%",,DOCUMENT
,Actores,SINAE,, Recomendaciones del Sinae ante anuncio de vientos muy fuertes durante la madrugada,? https://www .montevideo.com.uy/Noticias/Recomendaciones-del-Sinae-ante-anuncio-de-vientos-muy-fuertes-durante-la-madrugada-uc691418 1 / 12 T O M A R   R E C A U D O S,Admin,16/6/2020,34,"3,20%",,DOCUMENT
,eventos meteorológicos,viento,, Recomendaciones del Sinae ante anuncio de vientos muy fuertes durante la madrugada,"Las mascotas deben permanecer en lugar es pr otegidos y se r ecomienda r etir ar de balcones o jar dines ""objetos que puedan ser impulsados por el viento y tr ansformarse en pr o yectiles"".",Admin,16/6/2020,36,"3,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Rige advertencia naranja para el sur del país,Lluvias y tormentas con vientos fuertes y actividad eléctrica con fuerte caída de gr anizo afecta al sur del país.La advertencia está vigente hasta las 19hs. Recomendaciones del Sistema Nacional de Emer gencia 22.09.2018 17:00,Admin,16/6/2020,39,"3,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, Rige advertencia naranja para el sur del país,Lluvias y tormentas con vientos fuertes y actividad eléctrica con fuerte caída de gr anizo afecta al sur del país.La advertencia está vigente hasta las 19hs. Recomendaciones del Sistema Nacional de Emer gencia 22.09.2018 17:00,Admin,16/6/2020,39,"3,40%",,DOCUMENT
,Actores,SINAE,, Rige alerta amarilla hasta las 15.00 por vientos en el sur del Río Negro,Recomendaciones del SINAE ante vientos fuertes,Admin,16/6/2020,6,"0,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Rige alerta roja por tormentas fuertes para el noreste del país,? https://www .montevideo.com.uy/Noticias/Rige-alerta-roja-por-tormentas-fuertes-para-el-noreste-del-pais-uc696160 1 / 1 1,Admin,16/6/2020,21,"2,60%",,DOCUMENT
,eventos meteorológicos,viento,, Rige alerta roja por tormentas fuertes para el noreste del país,"Los departamentos de Cerr o Lar go, Paysandú, River a, Salto y T acuar embó se ven afectados por esta alerta que pr e vé gr anizo y r achas de viento fuerte.",Admin,16/6/2020,33,"4,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Rige alerta roja por tormentas fuertes para el noreste del país,"Paysandú, Salto y T acuar embó. El informe destaca que se podr án r egistr ar ""lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuerte"". La advertencia rige hasta las 9:20 hor as.",Admin,16/6/2020,45,"5,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Rige una alerta amarilla para once departamentos del sur y este del país,T oda la zona coster a del Río de la Plata y el océano Atlántico está bajo advertencia por lluvias y tormentas.,Admin,16/6/2020,22,"1,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Rige una alerta amarilla para once departamentos del sur y este del país,T oda la zona coster a del Río de la Plata y el océano Atlántico está bajo advertencia por lluvias y tormentas.,Admin,16/6/2020,22,"1,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,? https://www .montevideo.com.uy/Noticias/Santa-Rosa-llega-este-ano-con-puntualidad-se-esperan-lluvias-y-descenso-de-temperaturas-uc693367 1 / 12,Admin,16/6/2020,23,"1,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,"Según los pr onósticos meteor ológicos, este año no ser á la e x cepción. De acuer do al Inumet, este miér coles tendr emos temper atur a primaver al, con 23 gr ados de máxima par a el sur del país, situación que cambiar á al llegar la noche. Se esper an pr ecipitaciones y tormentas, que se mantendr án el jue ves, con vientos fuertes y máximas de 14 gr ados.",Admin,16/6/2020,73,"4,40%",,DOCUMENT
,eventos meteorológicos,viento,, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,"Accuweather también pr e vé un descenso de temper atur a a partir del miér coles de noche, pasando de una máxima de 22 gr ados a una de 14 el jue ves. The W eather Channel señala que entr e jue ves y sábado habr á chubascos, viento y lluvias, con una máxima de 11 gr ados par a el viernes, por ejemplo. Recién el viernes volveríamos a tener sol pleno.",Admin,16/6/2020,72,"4,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,"El origen de esta popular tormenta se r emonta a 1617. Santa Rosa es Isabel Flor es de Oliva, que nació en Lima, Perú el 30 de abril de 1586 y murió la madrugada del 24 de agosto de 1617. Fue beatificada con el nombr e de Rosa. Santa Rosa de",Admin,16/6/2020,51,"3,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Se espera un fin de semana nuboso con bajas temperaturas y lluvias,? https://www .montevideo.com.uy/Noticias/Se-espera-un-fin-de-semana-nuboso-con-bajas-temperaturas-y-lluvias-uc703417 1 / 1 1,Admin,16/6/2020,22,"2,10%",,DOCUMENT
,eventos meteorológicos,tormenta,, Se espera un fin de semana nuboso con bajas temperaturas y lluvias,"En el ár ea metr opolitana este viernes habr á una mínima de 17 y una máxima de 22º con cielo nuboso y cubierto con pr ecipitaciones aisladas. El sábado estar á peor, con una mínima de 17 y una máxima de 20º con pr ecipitaciones y pr obables tormentas dur ante toda la jornada. Par a el domingo pueden persistir las lluvias en la mañana, manteniéndose con cielo cubierto el r esto del día. La mínima ser á de 14 y la máxima de 17.",Admin,16/6/2020,86,"8,20%",,DOCUMENT
,eventos meteorológicos,lluvia,," Se esperan lluvias para la noche del sábado y la mañana del domingo, con descenso de temperatura",? https://www .montevideo.com.uy/Noticias/Se-esperan-lluvias-para-la-noche-del-sabado-y-la-manana-del-domingo-con-descenso-de-temperatura … 1 / 1 1,Admin,16/6/2020,26,"1,80%",,DOCUMENT
,eventos meteorológicos,viento,," Se esperan lluvias para la noche del sábado y la mañana del domingo, con descenso de temperatura","Recibilas diariamente en tu email https://www .montevideo.com.uy/Noticias/Se-esperan-lluvias-para-la-noche-del-sabado-y-la-manana-del-domingo-con-descenso-de-temperatura … 2 / 1 1 esper an pr ecipitaciones aisladas, con r achas de viento que podrían alcanzar los 60 kilómetr os por hor a. La temper atur a bajar á a entr e 7 y 9° el domingo y no dejar á de llo ver hasta la tar de.",Admin,16/6/2020,76,"5,20%",,DOCUMENT
,eventos meteorológicos,tormenta,," Se esperan lluvias para la noche del sábado y la mañana del domingo, con descenso de temperatura","Par a el Sur oeste se esper a un viernes con una mínima de 6 y una máxima de 23°, con cielo algo nuboso y nuboso. El sábado aumentar á a 14 la mínima y la máxima se ubicar á en 26°, desmejor ando hacia la tar de, con pr ecipitaciones y tormentas, que cesar án en la tar de del domingo. Par a ese día, se esper a una mínima de 7 y  una máxima de 11° en esa zona del país.",Admin,16/6/2020,83,"5,70%",,DOCUMENT
,eventos meteorológicos,lluvia,," Se prevén lluvias entre jueves y domingo, y no se esperan nuevas precipitaciones hasta el 14 de julio","? https://www .montevideo.com.uy/Noticias/Se-preven-lluvias-entre-jueves-y-domingo-y-no-se-esperan-nuevas-precipitaciones-hasta-el-14-de-julio … 1 / 1 1 ¡ PO R   F A V O R ,   J U L I O !",Admin,16/6/2020,39,"3,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Se vienen lluvias a partir de este jueves y un fin de semana con temperaturas bajas,? https://www .montevideo.com.uy/Noticias/Se-vienen-lluvias-a-partir-de-este-jueves-y-un-fin-de-semana-con-temperaturas-bajas-uc702562 1 / 1 1,Admin,16/6/2020,26,"2,50%",,DOCUMENT
,eventos meteorológicos,viento,, Se vienen lluvias a partir de este jueves y un fin de semana con temperaturas bajas,"El viernes la máxima ser á de 20 gr ados y la mínima de 16, con cielo nuboso y cubierto, pr ecipitaciones escasas. Las r achas de viento alcanzar án los 50 km/h.",Admin,16/6/2020,34,"3,30%",,DOCUMENT
,eventos meteorológicos,viento,, Se voló parte del techo del Mercado Modelo,"Parte del techo del Mer cado Modelo se voló por el viento de esta madrugada. ""Cayer on chapas, hay vigas colgando y se per dió mer cadería"", dijo a Monte video Portal Alfr edo Pér e z, pr esidente de la Comisión Administr ador a del Mer cado",Admin,16/6/2020,48,"5,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Se voló parte del techo del Mercado Modelo,"El incidente fue apr o ximadamente a las 5:00 de la mañana de este sábado, momento en que sobr e la capital se r egistr aba una intensa tormenta, con vientos fuertes.",Admin,16/6/2020,33,"3,90%",,DOCUMENT
,eventos meteorológicos,tormenta,, Sigue advertencia meteorológica para el norte del país por tormentas y lluvias,? https://www .montevideo.com.uy/Noticias/Sigue-advertencia-meteorologica-para-el-norte-del-pais-por-tormentas-y-lluvias-uc705028 1 / 12,Admin,16/6/2020,21,"1,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Sigue advertencia meteorológica para el norte del país por tormentas y lluvias,? https://www .montevideo.com.uy/Noticias/Sigue-advertencia-meteorologica-para-el-norte-del-pais-por-tormentas-y-lluvias-uc705028 1 / 12,Admin,16/6/2020,21,"1,50%",,DOCUMENT
,eventos meteorológicos,viento,, Sigue advertencia meteorológica para el norte del país por tormentas y lluvias,"El Instituto Uruguayo de Meteor ología mantiene su advertencia por tormentas fuertes y lluvias intensas par a parte del país. Se esper an lluvias intensas en cortos períodos, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,42,"2,90%",,DOCUMENT
,Actores,SINAE,, Sinae recomendó _tomar especiales precauciones_ ante rachas de vientos fuertes,? https://www .montevideo.com.uy/Noticias/Sinae-recomendo-tomar-especiales-precauciones-ante-rachas-de-vientos-fuertes-uc691297 1 / 12,Admin,16/6/2020,19,"1,30%",,DOCUMENT
,eventos meteorológicos,viento,, Sinae recomendó _tomar especiales precauciones_ ante rachas de vientos fuertes,"En efecto, según detalló el Inumet, ya este miér coles se esper an r achas de viento de entr e 50 y 60 kilómetr os por hor a y",Admin,16/6/2020,29,"2,00%",,DOCUMENT
,eventos meteorológicos,tormenta,, Todo el territorio nacional está bajo alerta de Inumet,"En definitiva, hay una alerta nar anja por tormentas y lluvias fuertes y otr a de color amarillo.",Admin,16/6/2020,18,"1,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Todo el territorio nacional está bajo alerta de Inumet,"En definitiva, hay una alerta nar anja por tormentas y lluvias fuertes y otr a de color amarillo.",Admin,16/6/2020,18,"1,10%",,DOCUMENT
,eventos meteorológicos,tormenta,," Tras la tormenta de esta madrugada, casi 60.000 usuarios de UTE quedaron sin luz",? https://www .montevideo.com.uy/Noticias/T ras-la-tormenta-de-esta-madrugada-casi-60-000-usuarios-de-UTE-quedaron-sin-luz-uc706126 1 / 15,Admin,16/6/2020,25,"1,00%",,DOCUMENT
,Actores,Intendencia,," Tras la tormenta de esta madrugada, casi 60.000 usuarios de UTE quedaron sin luz","Una fuerte tormenta eléctrica con lluvia y viento azotó al país esta madrugada y, al menos en Monte video, hubo daños como la caída de algunas r amas de árboles. T al es así que la Intendencia de Monte video advirtió de calles cortadas por",Admin,16/6/2020,45,"1,70%",,DOCUMENT
,eventos meteorológicos,viento,," Tras la tormenta de esta madrugada, casi 60.000 usuarios de UTE quedaron sin luz","Una fuerte tormenta eléctrica con lluvia y viento azotó al país esta madrugada y, al menos en Monte video, hubo daños como la caída de algunas r amas de árboles. T al es así que la Intendencia de Monte video advirtió de calles cortadas por",Admin,16/6/2020,45,"1,70%",,DOCUMENT
,eventos meteorológicos,lluvia,," Tras la tormenta de esta madrugada, casi 60.000 usuarios de UTE quedaron sin luz","En este sentido, Inumet alertó a todo el territorio nacional sobr e la posibilidad de la persistencia de lluvias y tormentas.",Admin,16/6/2020,21,"0,80%",,DOCUMENT
,eventos meteorológicos,lluvia,, Tras las lluvias del fin de semana varias familias debieron ser evacuadas en Salto,? https://www .montevideo.com.uy/Noticias/T ras-las-lluvias-del-fin-de-semana-varias-familias-debieron-ser-evacuadas-en-Salto-uc692485 1 / 1 1,Admin,16/6/2020,25,"3,10%",,DOCUMENT
,Actores,SINAE,, Tras las lluvias del fin de semana varias familias debieron ser evacuadas en Salto,Lluvias   SINAE,Admin,16/6/2020,2,"0,20%",,DOCUMENT
,efectos,rutas cortadas,, Un ómnibus despistó en el departamento de Colonia,"Un ómnibus despistó en el Ramal 97, a la altur a del kilómetr o 3. El vehículo venía con pasajer os per o ninguno r esultó lesionado. Hay algunas rutas cortadas 17.12.2018 11:34",Admin,16/6/2020,36,"4,30%",,DOCUMENT
,eventos meteorológicos,lluvia,, Un ómnibus despistó en el departamento de Colonia,"Los pasajer os fuer on tr asladados a la seccional 11 de Colonia. Según los testimonios el vehículo fue arr astr ado por la corriente, debido a las abundantes lluvias.",Admin,16/6/2020,30,"3,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Unos 2600 hogares están sin electricidad debido a las tormentas,? https://www .montevideo.com.uy/Noticias/Unos-2600-hogares-estan-sin-electricidad-debido-a-las-tormentas-uc689417 1 / 12,Admin,16/6/2020,19,"1,30%",,DOCUMENT
,efectos,destrozos,, Varias localidades de Florida sufrieron destrozos por el temporal,? https://www .montevideo.com.uy/Noticias/V arias-localidades-de-Florida-sufrieron-destrozos-por-el-temporal-uc704789 1 / 12,Admin,16/6/2020,19,"2,00%",,DOCUMENT
,eventos meteorológicos,viento,, Varias localidades de Florida sufrieron destrozos por el temporal,VIENTO DILE A LA LLUVIA,Admin,16/6/2020,5,"0,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Varias localidades de Florida sufrieron destrozos por el temporal,El intendente de Florida Carlos Enciso debió convocar este jue ves al Comité de Emer gencia Departamental debido a los destr o zos pr o vocados por el viento y la tormenta en varias localidades del departamento.,Admin,16/6/2020,37,"3,90%",,DOCUMENT
,Actores,Intendencia,, Varias localidades de Florida sufrieron destrozos por el temporal,Alerta Nar anja   Carlos Enciso   Florida   Intendencia de Florida,Admin,16/6/2020,9,"1,00%",,DOCUMENT
,eventos meteorológicos,tornado,, Vientos provocaron daños en la ciudad de Dolores en la madrugada del miércoles,"El alcalde de la ciudad, Javier Utermark, aclar ó que los destr o zos no se asemejan a los r egistr ados por el tornado de 2016.",Admin,16/6/2020,27,"3,00%",,DOCUMENT
,eventos meteorológicos,viento,, Vientos provocaron daños en la ciudad de Dolores en la madrugada del miércoles,"El alcalde indicó que el viento sí gener ó destr o zos en árboles y columnas de la ciudad. Algunas, a su ve z, cayer on sobr e cables del tendido eléctrico, interrumpiendo el servicio de UTE a varias familias.",Admin,16/6/2020,40,"4,40%",,DOCUMENT
